7031
9687
2099
5104
9635
2674
9060
253190
7021
5562
57758
10200
54490
11168
55503
10473
23390
7832
8564
596
403
367
27347
4129
55521
629
9022
1611
10099
7153
6389
4651
10424
5213
3480
3572
540
3117
24138
51466
178
11237
8416
23389
5445
51742
874
2173
222
113
3251
8540
7905
51063
9240
81848
79269
50862
1066
538
56935
57419
5610
9126
220
10057
2625
684
90355
133
2109
79582
3081
23512
1528
7227
2172
28959
1359
2194
27163
374354
9073
23263
89797
4277
7188
5304
22928
23475
50810
2982
56922
10379
3855
5664
8899
51765
4886
840
51444
4763
5366
18
5203
26960
6605
1244
79644
10443
5523
57110
10105
55601
3119
9562
10924
65110
2184
1622
51097
3551
6093
5230
8534
7802
1486
2535
7103
7083
5602
3294
6907
1573
11180
10327
10449
115
79596
3843
27232
55359
2690
55905
27034
247
5567
80162
54906
444
92086
2530
25800
8428
10732
7846
23464
9620
3434
80321
9202
79073
171546
4088
3625
81611
2059
100130449
339479
2036
163
51320
23531
7298
55701
4213
56929
214
1382
997
3837
2263
10610
4603
6888
1027
9
1718
